,Tahun,Bulan,Hari,Jam,elevasi (m)
177919,2004,4,18,7,1.97
177920,2004,4,18,8,1.99
177921,2004,4,18,9,2.0
177922,2004,4,18,10,2.02
177923,2004,4,18,11,2.03
177924,2004,4,18,12,2.09
177925,2004,4,18,13,2.19
177926,2004,4,18,14,2.23
177927,2004,4,18,15,2.24
177928,2004,4,18,16,2.27
177929,2004,4,18,17,2.27
177930,2004,4,18,18,2.23
177931,2004,4,18,19,2.21
177932,2004,4,18,20,2.18
177933,2004,4,18,21,2.16
177934,2004,4,18,22,2.12
177935,2004,4,18,23,2.05
177936,2004,4,19,0,2.0
177937,2004,4,19,1,1.97
177938,2004,4,19,2,1.96
177939,2004,4,19,3,2.0
177940,2004,4,19,4,1.96
177941,2004,4,19,5,1.92
177942,2004,4,19,6,1.92
177943,2004,4,19,7,1.93
177944,2004,4,19,8,1.92
177945,2004,4,19,9,1.97
177946,2004,4,19,10,2.02
177947,2004,4,19,11,2.05
177948,2004,4,19,12,2.11
177949,2004,4,19,13,2.2
177950,2004,4,19,14,2.3
177951,2004,4,19,15,2.33
177952,2004,4,19,16,2.33
177953,2004,4,19,17,2.29
177954,2004,4,19,18,2.28
177955,2004,4,19,19,2.28
177956,2004,4,19,20,2.27
177957,2004,4,19,21,2.26
177958,2004,4,19,22,2.22
177959,2004,4,19,23,2.1
177960,2004,4,20,0,2.02
177961,2004,4,20,1,1.99
177962,2004,4,20,2,1.99
177963,2004,4,20,3,1.96
177964,2004,4,20,4,1.96
177965,2004,4,20,5,1.92
177966,2004,4,20,6,1.92
177967,2004,4,20,7,1.95
177968,2004,4,20,8,2.01
177969,2004,4,20,9,2.05
177970,2004,4,20,10,2.11
177971,2004,4,20,11,2.2
177972,2004,4,20,12,2.23
177973,2004,4,20,13,2.26
177974,2004,4,20,14,2.39
177975,2004,4,20,15,2.45
177976,2004,4,20,16,2.44
177977,2004,4,20,17,2.4
177978,2004,4,20,18,2.37
177979,2004,4,20,19,2.31
177980,2004,4,20,20,2.28
177981,2004,4,20,21,2.23
177982,2004,4,20,22,2.15
177983,2004,4,20,23,2.1
177984,2004,4,21,0,1.96
177985,2004,4,21,1,1.89
177986,2004,4,21,2,1.83
177987,2004,4,21,3,1.83
177988,2004,4,21,4,1.8
177989,2004,4,21,5,1.82
177990,2004,4,21,6,1.85
177991,2004,4,21,7,1.9
177992,2004,4,21,8,1.95
177993,2004,4,21,9,2.07
177994,2004,4,21,10,2.17
177995,2004,4,21,11,2.24
177996,2004,4,21,12,2.25
177997,2004,4,21,13,2.26
177998,2004,4,21,14,2.33
177999,2004,4,21,15,2.36
178000,2004,4,21,16,2.39
178001,2004,4,21,17,2.36
178002,2004,4,21,18,2.29
178003,2004,4,21,19,2.25
178004,2004,4,21,20,2.2
178005,2004,4,21,21,2.13
178006,2004,4,21,22,2.05
178007,2004,4,21,23,1.99
178008,2004,4,22,0,1.92
178009,2004,4,22,1,1.84
178010,2004,4,22,2,1.77
178011,2004,4,22,3,1.75
178012,2004,4,22,4,1.73
178013,2004,4,22,5,1.72
178014,2004,4,22,6,1.75
178015,2004,4,22,7,1.8
178016,2004,4,22,8,1.86
178017,2004,4,22,9,1.95
178018,2004,4,22,10,2.0
178019,2004,4,22,11,2.14
178020,2004,4,22,12,2.21
178021,2004,4,22,13,2.25
178022,2004,4,22,14,2.3
178023,2004,4,22,15,2.37
178024,2004,4,22,16,2.4
178025,2004,4,22,17,2.4
178026,2004,4,22,18,2.35
178027,2004,4,22,19,2.31
178028,2004,4,22,20,2.26
178029,2004,4,22,21,2.18
178030,2004,4,22,22,2.1
178031,2004,4,22,23,2.02
178032,2004,4,23,0,1.98
178033,2004,4,23,1,1.88
178034,2004,4,23,2,1.82
178035,2004,4,23,3,1.8
178036,2004,4,23,4,1.79
178037,2004,4,23,5,1.76
178038,2004,4,23,6,1.77
178039,2004,4,23,7,1.8
178040,2004,4,23,8,1.92
178041,2004,4,23,9,1.94
178042,2004,4,23,10,2.06
178043,2004,4,23,11,2.21
178044,2004,4,23,12,2.26
178045,2004,4,23,13,2.33
178046,2004,4,23,14,2.38
178047,2004,4,23,15,2.44
178048,2004,4,23,16,2.45
178049,2004,4,23,17,2.47
178050,2004,4,23,18,2.45
178051,2004,4,23,19,2.42
178052,2004,4,23,20,2.34
178053,2004,4,23,21,2.26
178054,2004,4,23,22,2.19
178055,2004,4,23,23,2.04
178056,2004,4,24,0,2.03
178057,2004,4,24,1,1.9
178058,2004,4,24,2,1.81
178059,2004,4,24,3,1.77
178060,2004,4,24,4,1.74
178061,2004,4,24,5,1.71
178062,2004,4,24,6,1.73
178063,2004,4,24,7,1.75
178064,2004,4,24,8,1.87
178065,2004,4,24,9,1.95
178066,2004,4,24,10,2.02
178067,2004,4,24,11,2.11
178068,2004,4,24,12,2.23
178069,2004,4,24,13,2.29
178070,2004,4,24,14,2.28
178071,2004,4,24,15,2.33
178072,2004,4,24,16,2.34
178073,2004,4,24,17,2.34
178074,2004,4,24,18,2.33
178075,2004,4,24,19,2.31
178076,2004,4,24,20,2.26
178077,2004,4,24,21,2.2
178078,2004,4,24,22,2.18
178079,2004,4,24,23,2.08
178080,2004,4,25,0,1.99
178081,2004,4,25,1,1.92
178082,2004,4,25,2,1.8
178083,2004,4,25,3,1.71
178084,2004,4,25,4,1.68
178085,2004,4,25,5,1.63
178086,2004,4,25,6,1.65
178087,2004,4,25,7,1.67
178088,2004,4,25,8,1.73
178089,2004,4,25,9,1.91
178090,2004,4,25,10,2.0
178091,2004,4,25,11,2.09
178092,2004,4,25,12,2.18
178093,2004,4,25,13,2.25
178094,2004,4,25,14,2.31
178095,2004,4,25,15,2.32
178096,2004,4,25,16,2.35
178097,2004,4,25,17,2.34
178098,2004,4,25,18,2.35
178099,2004,4,25,19,2.31
178100,2004,4,25,20,2.31
178101,2004,4,25,21,2.29
178102,2004,4,25,22,2.29
178103,2004,4,25,23,2.26
178104,2004,4,26,0,2.17
178105,2004,4,26,1,2.1
178106,2004,4,26,2,2.02
178107,2004,4,26,3,1.87
178108,2004,4,26,4,1.86
178109,2004,4,26,5,1.79
178110,2004,4,26,6,1.77
178111,2004,4,26,7,1.72
178112,2004,4,26,8,1.77
178113,2004,4,26,9,1.88
178114,2004,4,26,10,1.98
178115,2004,4,26,11,2.1
178116,2004,4,26,12,2.21
178117,2004,4,26,13,2.31
178118,2004,4,26,14,2.33
178119,2004,4,26,15,2.37
178120,2004,4,26,16,2.39
178121,2004,4,26,17,2.4
178122,2004,4,26,18,2.38
178123,2004,4,26,19,2.32
178124,2004,4,26,20,2.37
178125,2004,4,26,21,2.36
178126,2004,4,26,22,2.36
178127,2004,4,26,23,2.36
178128,2004,4,27,0,2.3
178129,2004,4,27,1,2.24
178130,2004,4,27,2,2.1
178131,2004,4,27,3,2.01
178132,2004,4,27,4,1.89
178133,2004,4,27,5,1.78
178134,2004,4,27,6,1.73
178135,2004,4,27,7,1.69
178136,2004,4,27,8,1.72
178137,2004,4,27,9,1.76
178138,2004,4,27,10,1.86
178139,2004,4,27,11,1.98
178140,2004,4,27,12,2.14
178141,2004,4,27,13,2.22
178142,2004,4,27,14,2.25
178143,2004,4,27,15,2.27
178144,2004,4,27,16,2.28
178145,2004,4,27,17,2.28
178146,2004,4,27,18,2.26
178147,2004,4,27,19,2.27
178148,2004,4,27,20,2.28
178149,2004,4,27,21,2.26
178150,2004,4,27,22,2.26
178151,2004,4,27,23,2.28
178152,2004,4,28,0,2.24
178153,2004,4,28,1,2.15
178154,2004,4,28,2,2.07
178155,2004,4,28,3,1.95
178156,2004,4,28,4,1.89
178157,2004,4,28,5,1.81
178158,2004,4,28,6,1.72
178159,2004,4,28,7,1.67
178160,2004,4,28,8,1.63
178161,2004,4,28,9,1.73
178162,2004,4,28,10,1.81
178163,2004,4,28,11,1.96
178164,2004,4,28,12,2.1
178165,2004,4,28,13,2.23
178166,2004,4,28,14,2.29
178167,2004,4,28,15,2.29
178168,2004,4,28,16,2.31
178169,2004,4,28,17,2.32
178170,2004,4,28,18,2.29
178171,2004,4,28,19,2.28
178172,2004,4,28,20,2.32
178173,2004,4,28,21,2.34
178174,2004,4,28,22,2.37
178175,2004,4,28,23,2.4
178176,2004,4,29,0,2.43
178177,2004,4,29,1,2.36
178178,2004,4,29,2,2.31
178179,2004,4,29,3,2.28
178180,2004,4,29,4,2.2
178181,2004,4,29,5,2.05
178182,2004,4,29,6,1.99
178183,2004,4,29,7,1.89
178184,2004,4,29,8,1.86
178185,2004,4,29,9,1.85
178186,2004,4,29,10,1.9
178187,2004,4,29,11,1.99
178188,2004,4,29,12,2.14
178189,2004,4,29,13,2.2
178190,2004,4,29,14,2.23
178191,2004,4,29,15,2.23
178192,2004,4,29,16,2.21
178193,2004,4,29,17,2.2
178194,2004,4,29,18,2.18
178195,2004,4,29,19,2.15
178196,2004,4,29,20,2.17
178197,2004,4,29,21,2.2
178198,2004,4,29,22,2.21
178199,2004,4,29,23,2.23
178200,2004,4,30,0,2.25
178201,2004,4,30,1,2.23
178202,2004,4,30,2,2.19
178203,2004,4,30,3,2.08
178204,2004,4,30,4,2.07
178205,2004,4,30,5,1.96
178206,2004,4,30,6,1.89
178207,2004,4,30,7,1.81
178208,2004,4,30,8,1.78
178209,2004,4,30,9,1.79
178210,2004,4,30,10,1.84
178211,2004,4,30,11,1.98
178212,2004,4,30,12,2.11
178213,2004,4,30,13,2.2
178214,2004,4,30,14,2.25
178215,2004,4,30,15,2.25
178216,2004,4,30,16,2.24
178217,2004,4,30,17,2.217
178218,2004,4,30,18,2.19
178219,2004,4,30,19,2.17
178220,2004,4,30,20,2.159
178221,2004,4,30,21,2.16
178222,2004,4,30,22,2.178
178223,2004,4,30,23,2.209
178224,2004,5,1,0,2.234
178225,2004,5,1,1,2.23
178226,2004,5,1,2,2.2
178227,2004,5,1,3,2.14
178228,2004,5,1,4,2.1
178229,2004,5,1,5,2.03
178230,2004,5,1,6,1.97
178231,2004,5,1,7,1.93
178232,2004,5,1,8,1.9
178233,2004,5,1,9,1.94
178234,2004,5,1,10,1.98
178235,2004,5,1,11,2.05
178236,2004,5,1,12,2.15
178237,2004,5,1,13,2.24
178238,2004,5,1,14,2.26
178239,2004,5,1,15,2.27
178240,2004,5,1,16,2.26
178241,2004,5,1,17,2.2
178242,2004,5,1,18,2.16
178243,2004,5,1,19,2.12
178244,2004,5,1,20,2.11
178245,2004,5,1,21,2.12
178246,2004,5,1,22,2.13
178247,2004,5,1,23,2.16
178248,2004,5,2,0,2.15
178249,2004,5,2,1,2.19
178250,2004,5,2,2,2.17
178251,2004,5,2,3,2.14
178252,2004,5,2,4,2.08
178253,2004,5,2,5,2.05
178254,2004,5,2,6,2.02
178255,2004,5,2,7,1.98
178256,2004,5,2,8,1.98
178257,2004,5,2,9,1.97
178258,2004,5,2,10,2.04
178259,2004,5,2,11,2.1
178260,2004,5,2,12,2.21
178261,2004,5,2,13,2.25
178262,2004,5,2,14,2.3
178263,2004,5,2,15,2.29
178264,2004,5,2,16,2.27
178265,2004,5,2,17,2.22
178266,2004,5,2,18,2.2
178267,2004,5,2,19,2.15
178268,2004,5,2,20,2.15
178269,2004,5,2,21,2.12
178270,2004,5,2,22,2.08
178271,2004,5,2,23,2.06
178272,2004,5,3,0,2.08
178273,2004,5,3,1,2.1
178274,2004,5,3,2,2.11
178275,2004,5,3,3,2.09
178276,2004,5,3,4,2.06
178277,2004,5,3,5,2.04
178278,2004,5,3,6,2.02
178279,2004,5,3,7,2.05
178280,2004,5,3,8,2.02
178281,2004,5,3,9,2.09
178282,2004,5,3,10,2.12
178283,2004,5,3,11,2.24
178284,2004,5,3,12,2.36
178285,2004,5,3,13,2.48
178286,2004,5,3,14,2.53
178287,2004,5,3,15,2.49
178288,2004,5,3,16,2.43
178289,2004,5,3,17,2.34
178290,2004,5,3,18,2.28
178291,2004,5,3,19,2.2
178292,2004,5,3,20,2.1
178293,2004,5,3,21,2.03
178294,2004,5,3,22,1.94
178295,2004,5,3,23,1.93
178296,2004,5,4,0,1.93
178297,2004,5,4,1,1.97
178298,2004,5,4,2,2.02
178299,2004,5,4,3,1.99
178300,2004,5,4,4,2.0
178301,2004,5,4,5,2.03
178302,2004,5,4,6,2.03
178303,2004,5,4,7,2.06
178304,2004,5,4,8,2.1
178305,2004,5,4,9,2.15
178306,2004,5,4,10,2.21
178307,2004,5,4,11,2.3
178308,2004,5,4,12,2.45
178309,2004,5,4,13,2.53
178310,2004,5,4,14,2.57
178311,2004,5,4,15,2.57
178312,2004,5,4,16,2.49
178313,2004,5,4,17,2.44
178314,2004,5,4,18,2.37
178315,2004,5,4,19,2.29
178316,2004,5,4,20,2.25
178317,2004,5,4,21,2.12
178318,2004,5,4,22,2.0
178319,2004,5,4,23,1.92
178320,2004,5,5,0,1.86
178321,2004,5,5,1,1.85
178322,2004,5,5,2,1.89
178323,2004,5,5,3,1.9
178324,2004,5,5,4,1.91
178325,2004,5,5,5,1.95
178326,2004,5,5,6,2.0
178327,2004,5,5,7,2.05
178328,2004,5,5,8,2.09
178329,2004,5,5,9,2.24
178330,2004,5,5,10,2.29
178331,2004,5,5,11,2.31
178332,2004,5,5,12,2.39
178333,2004,5,5,13,2.56
178334,2004,5,5,14,2.61
178335,2004,5,5,15,2.65
178336,2004,5,5,16,2.64
178337,2004,5,5,17,2.57
178338,2004,5,5,18,2.48
178339,2004,5,5,19,2.42
178340,2004,5,5,20,2.32
178341,2004,5,5,21,2.13
178342,2004,5,5,22,2.07
178343,2004,5,5,23,1.9
178344,2004,5,6,0,1.82
178345,2004,5,6,1,1.78
178346,2004,5,6,2,1.78
178347,2004,5,6,3,1.81
178348,2004,5,6,4,1.81
178349,2004,5,6,5,1.84
178350,2004,5,6,6,1.85
178351,2004,5,6,7,1.91
178352,2004,5,6,8,1.95
178353,2004,5,6,9,2.03
178354,2004,5,6,10,2.14
178355,2004,5,6,11,2.21
178356,2004,5,6,12,2.37
178357,2004,5,6,13,2.44
178358,2004,5,6,14,2.59
178359,2004,5,6,15,2.67
178360,2004,5,6,16,2.68
178361,2004,5,6,17,2.63
178362,2004,5,6,18,2.53
178363,2004,5,6,19,2.47
178364,2004,5,6,20,2.31
178365,2004,5,6,21,2.2
178366,2004,5,6,22,2.05
178367,2004,5,6,23,1.91
178368,2004,5,7,0,1.81
178369,2004,5,7,1,1.69
178370,2004,5,7,2,1.63
178371,2004,5,7,3,1.64
178372,2004,5,7,4,1.65
178373,2004,5,7,5,1.66
178374,2004,5,7,6,1.73
178375,2004,5,7,7,1.79
178376,2004,5,7,8,1.88
178377,2004,5,7,9,1.97
178378,2004,5,7,10,2.07
178379,2004,5,7,11,2.2
178380,2004,5,7,12,2.34
178381,2004,5,7,13,2.43
178382,2004,5,7,14,2.52
178383,2004,5,7,15,2.61
178384,2004,5,7,16,2.64
178385,2004,5,7,17,2.62
178386,2004,5,7,18,2.53
178387,2004,5,7,19,2.47
178388,2004,5,7,20,2.36
178389,2004,5,7,21,2.22
178390,2004,5,7,22,2.06
178391,2004,5,7,23,1.92
178392,2004,5,8,0,1.74
178393,2004,5,8,1,1.6
178394,2004,5,8,2,1.53
178395,2004,5,8,3,1.51
178396,2004,5,8,4,1.49
178397,2004,5,8,5,1.49
178398,2004,5,8,6,1.49
178399,2004,5,8,7,1.55
178400,2004,5,8,8,1.62
178401,2004,5,8,9,1.72
178402,2004,5,8,10,1.86
178403,2004,5,8,11,2.0
178404,2004,5,8,12,2.17
178405,2004,5,8,13,2.26
178406,2004,5,8,14,2.37
178407,2004,5,8,15,2.47
178408,2004,5,8,16,2.52
178409,2004,5,8,17,2.55
178410,2004,5,8,18,2.53
178411,2004,5,8,19,2.47
178412,2004,5,8,20,2.39
178413,2004,5,8,21,2.27
178414,2004,5,8,22,2.17
178415,2004,5,8,23,2.01
178416,2004,5,9,0,1.84
178417,2004,5,9,1,1.74
178418,2004,5,9,2,1.6
178419,2004,5,9,3,1.53
178420,2004,5,9,4,1.52
178421,2004,5,9,5,1.49
178422,2004,5,9,6,1.48
178423,2004,5,9,7,1.53
178424,2004,5,9,8,1.6
178425,2004,5,9,9,1.74
178426,2004,5,9,10,1.83
178427,2004,5,9,11,1.98
178428,2004,5,9,12,2.16
178429,2004,5,9,13,2.26
178430,2004,5,9,14,2.35
178431,2004,5,9,15,2.44
178432,2004,5,9,16,2.48
178433,2004,5,9,17,2.51
178434,2004,5,9,18,2.49
178435,2004,5,9,19,2.48
178436,2004,5,9,20,2.44
178437,2004,5,9,21,2.4
178438,2004,5,9,22,2.33
178439,2004,5,9,23,2.22
178440,2004,5,10,0,2.1
178441,2004,5,10,1,1.94
178442,2004,5,10,2,1.8
178443,2004,5,10,3,1.68
178444,2004,5,10,4,1.64
178445,2004,5,10,5,1.56
178446,2004,5,10,6,1.57
178447,2004,5,10,7,1.55
178448,2004,5,10,8,1.63
178449,2004,5,10,9,1.75
178450,2004,5,10,10,1.91
178451,2004,5,10,11,2.04
178452,2004,5,10,12,2.15
178453,2004,5,10,13,2.26
178454,2004,5,10,14,2.33
178455,2004,5,10,15,2.33
178456,2004,5,10,16,2.38
178457,2004,5,10,17,2.4
178458,2004,5,10,18,2.41
178459,2004,5,10,19,2.42
178460,2004,5,10,20,2.4
178461,2004,5,10,21,2.39
178462,2004,5,10,22,2.39
178463,2004,5,10,23,2.33
178464,2004,5,11,0,2.25
178465,2004,5,11,1,2.12
178466,2004,5,11,2,1.97
178467,2004,5,11,3,1.85
178468,2004,5,11,4,1.74
178469,2004,5,11,5,1.69
178470,2004,5,11,6,1.63
178471,2004,5,11,7,1.62
178472,2004,5,11,8,1.68
178473,2004,5,11,9,1.82
178474,2004,5,11,10,1.91
178475,2004,5,11,11,2.04
178476,2004,5,11,12,2.16
178477,2004,5,11,13,2.27
178478,2004,5,11,14,2.31
178479,2004,5,11,15,2.33
178480,2004,5,11,16,2.3
178481,2004,5,11,17,2.32
178482,2004,5,11,18,2.31
178483,2004,5,11,19,2.3
178484,2004,5,11,20,2.34
178485,2004,5,11,21,2.33
178486,2004,5,11,22,2.34
178487,2004,5,11,23,2.31
178488,2004,5,12,0,2.27
178489,2004,5,12,1,2.23
178490,2004,5,12,2,2.11
178491,2004,5,12,3,1.99
178492,2004,5,12,4,1.85
178493,2004,5,12,5,1.78
178494,2004,5,12,6,1.71
178495,2004,5,12,7,1.69
178496,2004,5,12,8,1.71
178497,2004,5,12,9,1.77
178498,2004,5,12,10,1.9
178499,2004,5,12,11,2.02
178500,2004,5,12,12,2.15
178501,2004,5,12,13,2.22
178502,2004,5,12,14,2.28
178503,2004,5,12,15,2.28
178504,2004,5,12,16,2.24
178505,2004,5,12,17,2.17
178506,2004,5,12,18,2.18
178507,2004,5,12,19,2.14
178508,2004,5,12,20,2.19
178509,2004,5,12,21,2.18
178510,2004,5,12,22,2.12
178511,2004,5,12,23,2.23
178512,2004,5,13,0,2.26
178513,2004,5,13,1,2.25
178514,2004,5,13,2,2.2
178515,2004,5,13,3,2.09
178516,2004,5,13,4,2.0
178517,2004,5,13,5,1.92
178518,2004,5,13,6,1.82
178519,2004,5,13,7,1.74
178520,2004,5,13,8,1.74
178521,2004,5,13,9,1.78
178522,2004,5,13,10,1.86
178523,2004,5,13,11,1.99
178524,2004,5,13,12,2.1
178525,2004,5,13,13,2.21
178526,2004,5,13,14,2.25
178527,2004,5,13,15,2.27
178528,2004,5,13,16,2.25
178529,2004,5,13,17,2.2
178530,2004,5,13,18,2.15
178531,2004,5,13,19,2.09
178532,2004,5,13,20,2.06
178533,2004,5,13,21,2.07
178534,2004,5,13,22,2.06
178535,2004,5,13,23,2.07
178536,2004,5,14,0,2.09
178537,2004,5,14,1,2.12
178538,2004,5,14,2,2.15
178539,2004,5,14,3,2.12
178540,2004,5,14,4,2.1
178541,2004,5,14,5,2.0
178542,2004,5,14,6,1.97
178543,2004,5,14,7,1.92
178544,2004,5,14,8,1.93
178545,2004,5,14,9,1.96
178546,2004,5,14,10,2.05
178547,2004,5,14,11,2.17
178548,2004,5,14,12,2.23
178549,2004,5,14,13,2.32
178550,2004,5,14,14,2.34
178551,2004,5,14,15,2.35
178552,2004,5,14,16,2.31
178553,2004,5,14,17,2.3
178554,2004,5,14,18,2.19
178555,2004,5,14,19,2.13
178556,2004,5,14,20,2.09
178557,2004,5,14,21,2.07
178558,2004,5,14,22,2.04
178559,2004,5,14,23,2.04
178560,2004,5,15,0,2.08
178561,2004,5,15,1,2.09
178562,2004,5,15,2,2.07
178563,2004,5,15,3,2.06
178564,2004,5,15,4,2.03
178565,2004,5,15,5,2.0
178566,2004,5,15,6,1.99
178567,2004,5,15,7,1.97
178568,2004,5,15,8,1.99
178569,2004,5,15,9,2.03
178570,2004,5,15,10,2.13
178571,2004,5,15,11,2.21
178572,2004,5,15,12,2.28
178573,2004,5,15,13,2.33
178574,2004,5,15,14,2.37
178575,2004,5,15,15,2.35
178576,2004,5,15,16,2.33
178577,2004,5,15,17,2.32
178578,2004,5,15,18,2.22
178579,2004,5,15,19,2.16
178580,2004,5,15,20,2.07
178581,2004,5,15,21,1.99
178582,2004,5,15,22,1.96
178583,2004,5,15,23,1.96
178584,2004,5,16,0,1.97
178585,2004,5,16,1,1.97
178586,2004,5,16,2,1.97
178587,2004,5,16,3,1.96
178588,2004,5,16,4,1.95
178589,2004,5,16,5,1.97
178590,2004,5,16,6,1.99
178591,2004,5,16,7,2.03
178592,2004,5,16,8,2.05
178593,2004,5,16,9,2.09
178594,2004,5,16,10,2.19
178595,2004,5,16,11,2.3
178596,2004,5,16,12,2.37
178597,2004,5,16,13,2.41
178598,2004,5,16,14,2.4
178599,2004,5,16,15,2.38
178600,2004,5,16,16,2.32
178601,2004,5,16,17,2.26
178602,2004,5,16,18,2.2
178603,2004,5,16,19,2.16
178604,2004,5,16,20,2.05
178605,2004,5,16,21,1.98
178606,2004,5,16,22,1.89
178607,2004,5,16,23,1.88
178608,2004,5,17,0,1.86
178609,2004,5,17,1,1.89
178610,2004,5,17,2,1.89
178611,2004,5,17,3,1.86
178612,2004,5,17,4,1.87
178613,2004,5,17,5,1.92
178614,2004,5,17,6,1.95
178615,2004,5,17,7,2.0
178616,2004,5,17,8,2.08
178617,2004,5,17,9,2.17
178618,2004,5,17,10,2.24
178619,2004,5,17,11,2.31
178620,2004,5,17,12,2.47
178621,2004,5,17,13,2.51
178622,2004,5,17,14,2.54
178623,2004,5,17,15,2.53
178624,2004,5,17,16,2.49
178625,2004,5,17,17,2.43
178626,2004,5,17,18,2.36
178627,2004,5,17,19,2.27
178628,2004,5,17,20,2.18
178629,2004,5,17,21,2.05
178630,2004,5,17,22,1.96
178631,2004,5,17,23,1.93
178632,2004,5,18,0,1.9
178633,2004,5,18,1,1.9
178634,2004,5,18,2,1.92
178635,2004,5,18,3,1.91
178636,2004,5,18,4,1.93
178637,2004,5,18,5,1.98
178638,2004,5,18,6,2.04
178639,2004,5,18,7,2.12
178640,2004,5,18,8,2.21
178641,2004,5,18,9,2.31
178642,2004,5,18,10,2.4
178643,2004,5,18,11,2.47
178644,2004,5,18,12,2.52
178645,2004,5,18,13,2.55
178646,2004,5,18,14,2.56
178647,2004,5,18,15,2.51
178648,2004,5,18,16,2.39
178649,2004,5,18,17,2.33
178650,2004,5,18,18,2.26
178651,2004,5,18,19,2.15
178652,2004,5,18,20,2.07
178653,2004,5,18,21,1.99
178654,2004,5,18,22,1.88
178655,2004,5,18,23,1.77
178656,2004,5,19,0,1.74
178657,2004,5,19,1,1.78
178658,2004,5,19,2,1.81
178659,2004,5,19,3,1.82
178660,2004,5,19,4,1.85
178661,2004,5,19,5,1.89
178662,2004,5,19,6,1.96
178663,2004,5,19,7,2.01
178664,2004,5,19,8,2.08
178665,2004,5,19,9,2.21
178666,2004,5,19,10,2.29
178667,2004,5,19,11,2.35
178668,2004,5,19,12,2.44
178669,2004,5,19,13,2.51
178670,2004,5,19,14,2.54
178671,2004,5,19,15,2.52
178672,2004,5,19,16,2.47
178673,2004,5,19,17,2.37
178674,2004,5,19,18,2.31
178675,2004,5,19,19,2.22
178676,2004,5,19,20,2.16
178677,2004,5,19,21,2.03
178678,2004,5,19,22,1.94
178679,2004,5,19,23,1.85
178680,2004,5,20,0,1.8
178681,2004,5,20,1,1.82
178682,2004,5,20,2,1.83
178683,2004,5,20,3,1.86
178684,2004,5,20,4,1.86
178685,2004,5,20,5,1.91
178686,2004,5,20,6,1.97
178687,2004,5,20,7,2.04
178688,2004,5,20,8,2.11
178689,2004,5,20,9,2.23
178690,2004,5,20,10,2.3
178691,2004,5,20,11,2.39
178692,2004,5,20,12,2.45
178693,2004,5,20,13,2.53
178694,2004,5,20,14,2.57
178695,2004,5,20,15,2.56
178696,2004,5,20,16,2.5
178697,2004,5,20,17,2.38
178698,2004,5,20,18,2.35
178699,2004,5,20,19,2.27
178700,2004,5,20,20,2.17
178701,2004,5,20,21,2.05
178702,2004,5,20,22,1.93
178703,2004,5,20,23,1.84
178704,2004,5,21,0,1.72
178705,2004,5,21,1,1.69
178706,2004,5,21,2,1.71
178707,2004,5,21,3,1.71
178708,2004,5,21,4,1.71
178709,2004,5,21,5,1.72
178710,2004,5,21,6,1.75
178711,2004,5,21,7,1.82
178712,2004,5,21,8,1.89
178713,2004,5,21,9,2.01
178714,2004,5,21,10,2.17
178715,2004,5,21,11,2.3
178716,2004,5,21,12,2.41
178717,2004,5,21,13,2.46
178718,2004,5,21,14,2.55
178719,2004,5,21,15,2.53
178720,2004,5,21,16,2.48
178721,2004,5,21,17,2.41
178722,2004,5,21,18,2.35
178723,2004,5,21,19,2.28
178724,2004,5,21,20,2.22
178725,2004,5,21,21,2.19
178726,2004,5,21,22,2.07
178727,2004,5,21,23,1.95
178728,2004,5,22,0,1.87
178729,2004,5,22,1,1.81
178730,2004,5,22,2,1.77
178731,2004,5,22,3,1.78
178732,2004,5,22,4,1.82
178733,2004,5,22,5,1.86
178734,2004,5,22,6,1.89
178735,2004,5,22,7,1.97
178736,2004,5,22,8,2.05
178737,2004,5,22,9,2.15
178738,2004,5,22,10,2.27
178739,2004,5,22,11,2.41
178740,2004,5,22,12,2.5
178741,2004,5,22,13,2.56
178742,2004,5,22,14,2.6
178743,2004,5,22,15,2.63
178744,2004,5,22,16,2.58
178745,2004,5,22,17,2.51
178746,2004,5,22,18,2.42
178747,2004,5,22,19,2.36
178748,2004,5,22,20,2.32
178749,2004,5,22,21,2.27
178750,2004,5,22,22,2.19
178751,2004,5,22,23,2.1
178752,2004,5,23,0,1.98
178753,2004,5,23,1,1.89
178754,2004,5,23,2,1.85
178755,2004,5,23,3,1.85
178756,2004,5,23,4,1.84
178757,2004,5,23,5,1.83
178758,2004,5,23,6,1.88
178759,2004,5,23,7,1.9
178760,2004,5,23,8,2.04
178761,2004,5,23,9,2.12
178762,2004,5,23,10,2.24
178763,2004,5,23,11,2.33
178764,2004,5,23,12,2.47
178765,2004,5,23,13,2.5
178766,2004,5,23,14,2.52
178767,2004,5,23,15,2.52
178768,2004,5,23,16,2.51
178769,2004,5,23,17,2.47
178770,2004,5,23,18,2.42
178771,2004,5,23,19,2.35
178772,2004,5,23,20,2.32
178773,2004,5,23,21,2.31
178774,2004,5,23,22,2.21
178775,2004,5,23,23,2.14
178776,2004,5,24,0,2.03
178777,2004,5,24,1,1.93
178778,2004,5,24,2,1.87
178779,2004,5,24,3,1.8
178780,2004,5,24,4,1.8
178781,2004,5,24,5,1.79
178782,2004,5,24,6,1.81
178783,2004,5,24,7,1.88
178784,2004,5,24,8,1.94
178785,2004,5,24,9,2.03
178786,2004,5,24,10,2.09
178787,2004,5,24,11,2.27
178788,2004,5,24,12,2.37
178789,2004,5,24,13,2.39
178790,2004,5,24,14,2.5
178791,2004,5,24,15,2.55
